2925	-558	-569	-364	-558	-569	-364	-558	-569	-364
2926	-176	-352	68	-176	-352	68	-176	-352	68
2927	701	-609	398	701	-609	398	701	-609	398
2928	158	519	-747	158	519	-747	158	519	-747
2929	-773	-496	-472	-773	-496	-472	-773	-496	-472
2930	702	-576	507	702	-576	507	702	-576	507
2931	-590	-519	-292	-590	-519	-292	-590	-519	-292
2932	201	553	-563	201	553	-563	201	553	-563
2933	123	757	-626	123	757	-626	123	757	-626
2934	510	-419	383	510	-419	383	510	-419	383
2935	-115	-355	37	-115	-355	37	-115	-355	37
2936	-516	-436	-450	-516	-436	-450	-516	-436	-450
2937	-61	-236	263	-61	-236	263	-61	-236	263
2938	270	652	-660	270	652	-660	270	652	-660
2939	-674	-342	-420	-674	-342	-420	-674	-342	-420
2940	602	-416	458	602	-416	458	602	-416	458
2941	454	-613	319	454	-613	319	454	-613	319
2942	-750	-498	-514	-750	-498	-514	-750	-498	-514
2943	466	-511	297	466	-511	297	466	-511	297
2944	245	618	-761	245	618	-761	245	618	-761
2945	-544	-488	-472	-544	-488	-472	-544	-488	-472
2946	-775	-414	-421	-775	-414	-421	-775	-414	-421
2947	-222	-235	89	-222	-235	89	-222	-235	89
2948	443	-469	297	443	-469	297	443	-469	297
2949	349	544	-681	349	544	-681	349	544	-681
2950	-214	-307	38	-214	-307	38	-214	-307	38
2951	-736	-501	-541	-736	-501	-541	-736	-501	-541
2952	-720	-566	-371	-720	-566	-371	-720	-566	-371
2953	568	-610	304	568	-610	304	568	-610	304
2954	-232	-329	79	-232	-329	79	-232	-329	79
2955	-524	-325	-471	-524	-325	-471	-524	-325	-471
2956	216	535	-737	216	535	-737	216	535	-737
2957	-113	-353	169	-113	-353	169	-113	-353	169
2958	583	-512	403	583	-512	403	583	-512	403
2959	-741	-560	-495	-741	-560	-495	-741	-560	-495
2960	-167	-435	14	-167	-435	14	-167	-435	14
2961	478	-470	354	478	-470	354	478	-470	354
2962	609	-369	468	609	-369	468	609	-369	468
2963	-531	-581	-373	-531	-581	-373	-531	-581	-373
2964	-243	-312	60	-243	-312	60	-243	-312	60
2965	624	-473	501	624	-473	501	624	-473	501
2966	177	743	-728	177	743	-728	177	743	-728
2967	-74	-237	76	-74	-237	76	-74	-237	76
2968	-774	-417	-314	-774	-417	-314	-774	-417	-314
2969	677	-488	288	677	-488	288	677	-488	288
2970	550	-512	322	550	-512	322	550	-512	322
2971	462	-369	266	462	-369	266	462	-369	266
2972	312	739	-658	312	739	-658	312	739	-658
2973	611	-391	280	611	-391	280	611	-391	280
2974	-538	-427	-467	-538	-427	-467	-538	-427	-467
2975	154	742	-773	154	742	-773	154	742	-773
2976	-621	-466	-376	-621	-466	-376	-621	-466	-376
2977	704	-576	257	704	-576	257	704	-576	257
2978	499	-542	522	499	-542	522	499	-542	522
2979	613	-539	489	613	-539	489	613	-539	489
2980	128	688	-614	128	688	-614	128	688	-614
2981	544	-621	471	544	-621	471	544	-621	471
2982	505	-617	309	505	-617	309	505	-617	309
2983	458	-632	267	458	-632	267	458	-632	267
2984	-162	-439	197	-162	-439	197	-162	-439	197
2985	380	735	-744	380	735	-744	380	735	-744
2986	-261	-370	206	-261	-370	206	-261	-370	206
2987	544	-528	380	544	-528	380	544	-528	380
2988	-691	-322	-366	-691	-322	-366	-691	-322	-366
2989	324	646	-821	324	646	-821	324	646	-821
2990	-90	-463	63	-90	-463	63	-90	-463	63
2991	-219	-279	98	-219	-279	98	-219	-279	98
2992	-763	-551	-433	-763	-551	-433	-763	-551	-433
2993	702	-622	467	702	-622	467	702	-622	467
2994	255	516	-610	255	516	-610	255	516	-610
2995	585	-592	421	585	-592	421	585	-592	421
2996	243	637	-800	243	637	-800	243	637	-800
2997	-286	-290	232	-286	-290	232	-286	-290	232
2998	-765	-547	-401	-765	-547	-401	-765	-547	-401
2999	669	-563	430	669	-563	430	669	-563	430
3000	193	750	-615	193	750	-615	193	750	-615
3001	-693	-547	-293	-693	-547	-293	-693	-547	-293
3002	222	690	-754	222	690	-754	222	690	-754
3003	439	-616	514	439	-616	514	439	-616	514
3004	627	-582	284	627	-582	284	627	-582	284
3005	530	-491	304	530	-491	304	530	-491	304
3006	-158	-480	222	-158	-480	222	-158	-480	222
3007	-145	-254	204	-145	-254	204	-145	-254	204
3008	-266	-384	54	-266	-384	54	-266	-384	54
3009	121	616	-677	121	616	-677	121	616	-677
3010	-639	-518	-433	-639	-518	-433	-639	-518	-433
3011	320	650	-675	320	650	-675	320	650	-675
3012	159	672	-685	159	672	-685	159	672	-685
3013	174	721	-605	174	721	-605	174	721	-605
3014	591	-608	352	591	-608	352	591	-608	352
3015	618	-466	399	618	-466	399	618	-466	399
3016	157	688	-827	157	688	-827	157	688	-827
3017	-728	-564	-301	-728	-564	-301	-728	-564	-301
3018	273	532	-812	273	532	-812	273	532	-812
3019	707	-427	322	707	-427	322	707	-427	322
3020	-108	-281	258	-108	-281	258	-108	-281	258
3021	-93	-246	89	-93	-246	89	-93	-246	89
3022	-734	-415	-483	-734	-415	-483	-734	-415	-483
3023	-39	-233	229	-39	-233	229	-39	-233	229
3024	-142	-291	112	-142	-291	112	-142	-291	112
3025	116	733	-764	116	733	-764	116	733	-764
3026	-737	-511	-347	-737	-511	-347	-737	-511	-347
3027	-102	-282	137	-102	-282	137	-102	-282	137
3028	325	675	-806	325	675	-806	325	675	-806
3029	446	-562	259	446	-562	259	446	-562	259
3030	-47	-414	22	-47	-414	22	-47	-414	22
3031	384	653	-660	384	653	-660	384	653	-660
3032	687	-446	419	687	-446	419	687	-446	419
3033	125	665	-581	125	665	-581	125	665	-581
3034	-255	-436	88	-255	-436	88	-255	-436	88
3035	-90	-391	239	-90	-391	239	-90	-391	239
3036	-657	-573	-395	-657	-573	-395	-657	-573	-395
3037	176	560	-740	176	560	-740	176	560	-740
3038	-147	-358	186	-147	-358	186	-147	-358	186
3039	-133	-465	110	-133	-465	110	-133	-465	110
3040	-211	-280	223	-211	-280	223	-211	-280	223
3041	645	-621	309	645	-621	309	645	-621	309
3042	-708	-422	-513	-708	-422	-513	-708	-422	-513
3043	246	621	-834	246	621	-834	246	621	-834
3044	109	528	-706	109	528	-706	109	528	-706
3045	-724	-347	-460	-724	-347	-460	-724	-347	-460
3046	-694	-535	-523	-694	-535	-523	-694	-535	-523
3047	-260	-460	142	-260	-460	142	-260	-460	142
3048	212	736	-693	212	736	-693	212	736	-693
3049	153	605	-652	153	605	-652	153	605	-652
3050	-761	-377	-334	-761	-377	-334	-761	-377	-334
3051	-743	-412	-349	-743	-412	-349	-743	-412	-349
3052	-132	-312	-10	-132	-312	-10	-132	-312	-10
3053	-113	-243	129	-113	-243	129	-113	-243	129
3054	301	743	-794	301	743	-794	301	743	-794
3055	616	-633	492	616	-633	492	616	-633	492
3056	-71	-460	91	-71	-460	91	-71	-460	91
3057	520	-529	436	520	-529	436	520	-529	436
3058	217	780	-627	217	780	-627	217	780	-627
3059	236	607	-653	236	607	-653	236	607	-653
3060	433	-561	356	433	-561	356	433	-561	356
3061	669	-603	404	669	-603	404	669	-603	404
3062	573	-503	487	573	-503	487	573	-503	487
3063	-299	-380	28	-299	-380	28	-299	-380	28
3064	465	-444	504	465	-444	504	465	-444	504
3065	626	-492	267	626	-492	267	626	-492	267
3066	686	-561	370	686	-561	370	686	-561	370
3067	-33	-232	105	-33	-232	105	-33	-232	105
3068	135	674	-600	135	674	-600	135	674	-600
3069	-795	-508	-330	-795	-508	-330	-795	-508	-330
3070	-623	-547	-315	-623	-547	-315	-623	-547	-315
3071	333	704	-574	333	704	-574	333	704	-574
3072	-296	-474	151	-296	-474	151	-296	-474	151
3073	289	739	-650	289	739	-650	289	739	-650
3074	-550	-561	-296	-550	-561	-296	-550	-561	-296
3075	342	599	-600	342	599	-600	342	599	-600
3076	-186	-419	5	-186	-419	5	-186	-419	5
3077	652	-413	487	652	-413	487	652	-413	487
3078	-731	-539	-437	-731	-539	-437	-731	-539	-437
3079	380	789	-806	380	789	-806	380	789	-806
3080	591	-364	343	591	-364	343	591	-364	343
3081	604	-541	470	604	-541	470	604	-541	470
3082	-652	-361	-437	-652	-361	-437	-652	-361	-437
3083	-84	-298	168	-84	-298	168	-84	-298	168
3084	175	720	-769	175	720	-769	175	720	-769
3085	532	-470	515	532	-470	515	532	-470	515
3086	155	734	-567	155	734	-567	155	734	-567
3087	322	582	-706	322	582	-706	322	582	-706
3088	476	-508	479	476	-508	479	476	-508	479
3089	-524	-511	-543	-524	-511	-543	-524	-511	-543
3090	247	525	-702	247	525	-702	247	525	-702
3091	578	-631	328	578	-631	328	578	-631	328
3092	-209	-457	82	-209	-457	82	-209	-457	82
3093	662	-632	276	662	-632	276	662	-632	276
3094	-518	-550	-392	-518	-550	-392	-518	-550	-392
3095	-756	-436	-395	-756	-436	-395	-756	-436	-395
3096	573	-534	518	573	-534	518	573	-534	518
3097	-312	-363	72	-312	-363	72	-312	-363	72
3098	664	-626	385	664	-626	385	664	-626	385
3099	-717	-391	-498	-717	-391	-498	-717	-391	-498
3100	446	-515	493	446	-515	493	446	-515	493
3101	-124	-343	35	-124	-343	35	-124	-343	35
3102	-571	-307	-320	-571	-307	-320	-571	-307	-320
3103	375	678	-654	375	678	-654	375	678	-654
3104	136	670	-573	136	670	-573	136	670	-573
3105	-702	-450	-467	-702	-450	-467	-702	-450	-467
3106	-239	-445	118	-239	-445	118	-239	-445	118
3107	219	614	-642	219	614	-642	219	614	-642
3108	288	573	-592	288	573	-592	288	573	-592
3109	142	749	-780	142	749	-780	142	749	-780
3110	511	-507	423	511	-507	423	511	-507	423
3111	698	-370	476	698	-370	476	698	-370	476
3112	254	632	-669	254	632	-669	254	632	-669
3113	-181	-323	181	-181	-323	181	-181	-323	181
3114	-244	-301	96	-244	-301	96	-244	-301	96
3115	568	-591	338	568	-591	338	568	-591	338
3116	-215	-430	-12	-215	-430	-12	-215	-430	-12
3117	527	-484	467	527	-484	467	527	-484	467
3118	438	-519	377	438	-519	377	438	-519	377
3119	545	-600	316	545	-600	316	545	-600	316
3120	283	522	-630	283	522	-630	283	522	-630
3121	277	755	-677	277	755	-677	277	755	-677
3122	-197	-410	202	-197	-410	202	-197	-410	202
3123	-566	-458	-445	-566	-458	-445	-566	-458	-445
3124	143	747	-819	143	747	-819	143	747	-819
3125	493	-403	357	493	-403	357	493	-403	357
3126	231	569	-583	231	569	-583	231	569	-583
3127	-84	-228	54	-84	-228	54	-84	-228	54
3128	-575	-397	-458	-575	-397	-458	-575	-397	-458
3129	530	-639	314	530	-639	314	530	-639	314
3130	513	-591	444	513	-591	444	513	-591	444
3131	-206	-345	53	-206	-345	53	-206	-345	53
3132	228	769	-804	228	769	-804	228	769	-804
3133	511	-365	452	511	-365	452	511	-365	452
3134	256	682	-818	256	682	-818	256	682	-818
3135	483	-504	246	483	-504	246	483	-504	246
3136	214	739	-661	214	739	-661	214	739	-661
3137	-650	-437	-461	-650	-437	-461	-650	-437	-461
3138	-77	-439	129	-77	-439	129	-77	-439	129
3139	-256	-476	76	-256	-476	76	-256	-476	76
3140	148	586	-821	148	586	-821	148	586	-821
3141	-285	-371	15	-285	-371	15	-285	-371	15
3142	650	-520	494	650	-520	494	650	-520	494
3143	655	-410	419	655	-410	419	655	-410	419
3144	-230	-389	255	-230	-389	255	-230	-389	255
3145	-144	-420	-7	-144	-420	-7	-144	-420	-7
3146	344	602	-613	344	602	-613	344	602	-613
3147	-673	-464	-289	-673	-464	-289	-673	-464	-289
3148	-726	-464	-444	-726	-464	-444	-726	-464	-444
3149	-597	-451	-395	-597	-451	-395	-597	-451	-395
3150	-611	-523	-445	-611	-523	-445	-611	-523	-445
3151	-122	-457	101	-122	-457	101	-122	-457	101
3152	617	-590	464	617	-590	464	617	-590	464
3153	622	-361	492	622	-361	492	622	-361	492
3154	-539	-555	-479	-539	-555	-479	-539	-555	-479
3155	-760	-315	-381	-760	-315	-381	-760	-315	-381
3156	271	731	-771	271	731	-771	271	731	-771
3157	-730	-355	-445	-730	-355	-445	-730	-355	-445
3158	618	-378	389	618	-378	389	618	-378	389
3159	443	-492	356	443	-492	356	443	-492	356
3160	184	595	-682	184	595	-682	184	595	-682
3161	-305	-488	54	-305	-488	54	-305	-488	54
3162	479	-505	495	479	-505	495	479	-505	495
3163	-311	-310	21	-311	-310	21	-311	-310	21
3164	-626	-574	-476	-626	-574	-476	-626	-574	-476
3165	161	781	-561	161	781	-561	161	781	-561
3166	-293	-465	23	-293	-465	23	-293	-465	23
3167	-788	-473	-421	-788	-473	-421	-788	-473	-421
3168	-523	-338	-439	-523	-338	-439	-523	-338	-439
3169	-84	-448	212	-84	-448	212	-84	-448	212
3170	-672	-538	-386	-672	-538	-386	-672	-538	-386
3171	-78	-320	164	-78	-320	164	-78	-320	164
3172	211	523	-824	211	523	-824	211	523	-824
3173	-306	-246	126	-306	-246	126	-306	-246	126
3174	622	-584	386	622	-584	386	622	-584	386
3175	154	682	-637	154	682	-637	154	682	-637
3176	696	-493	395	696	-493	395	696	-493	395
3177	-90	-378	74	-90	-378	74	-90	-378	74
3178	349	611	-619	349	611	-619	349	611	-619
3179	374	619	-563	374	619	-563	374	619	-563
3180	231	686	-768	231	686	-768	231	686	-768
3181	-139	-315	237	-139	-315	237	-139	-315	237
3182	252	726	-702	252	726	-702	252	726	-702
3183	-763	-488	-449	-763	-488	-449	-763	-488	-449
3184	471	-399	388	471	-399	388	471	-399	388
3185	-706	-582	-488	-706	-582	-488	-706	-582	-488
3186	540	-415	292	540	-415	292	540	-415	292
3187	-695	-431	-425	-695	-431	-425	-695	-431	-425
3188	313	627	-825	313	627	-825	313	627	-825
3189	-147	-241	82	-147	-241	82	-147	-241	82
3190	324	638	-702	324	638	-702	324	638	-702
3191	-744	-447	-530	-744	-447	-530	-744	-447	-530
3192	535	-393	340	535	-393	340	535	-393	340
3193	-298	-321	236	-298	-321	236	-298	-321	236
3194	-112	-250	60	-112	-250	60	-112	-250	60
3195	-182	-382	235	-182	-382	235	-182	-382	235
3196	598	-544	340	598	-544	340	598	-544	340
3197	-609	-455	-556	-609	-455	-556	-609	-455	-556
3198	705	-544	406	705	-544	406	705	-544	406
3199	248	702	-653	248	702	-653	248	702	-653
3200	-521	-402	-493	-521	-402	-493	-521	-402	-493
3201	355	773	-563	355	773	-563	355	773	-563
3202	-265	-398	124	-265	-398	124	-265	-398	124
3203	-636	-334	-330	-636	-334	-330	-636	-334	-330
3204	-249	-390	159	-249	-390	159	-249	-390	159
3205	281	746	-820	281	746	-820	281	746	-820
3206	-665	-501	-474	-665	-501	-474	-665	-501	-474
3207	-283	-445	38	-283	-445	38	-283	-445	38
3208	-278	-413	85	-278	-413	85	-278	-413	85
3209	-94	-414	107	-94	-414	107	-94	-414	107
3210	-75	-388	96	-75	-388	96	-75	-388	96
3211	686	-492	472	686	-492	472	686	-492	472
3212	-203	-297	48	-203	-297	48	-203	-297	48
3213	249	676	-791	249	676	-791	249	676	-791
3214	258	755	-773	258	755	-773	258	755	-773
3215	499	-520	458	499	-520	458	499	-520	458
3216	167	747	-554	167	747	-554	167	747	-554
3217	-237	-297	-3	-237	-297	-3	-237	-297	-3
3218	-738	-379	-310	-738	-379	-310	-738	-379	-310
3219	-642	-555	-319	-642	-555	-319	-642	-555	-319
3220	-547	-392	-493	-547	-392	-493	-547	-392	-493
3221	550	-382	378	550	-382	378	550	-382	378
3222	-524	-339	-302	-524	-339	-302	-524	-339	-302
3223	-771	-467	-516	-771	-467	-516	-771	-467	-516
3224	619	-586	261	619	-586	261	619	-586	261
3225	-738	-362	-549	-738	-362	-549	-738	-362	-549
3226	-95	-325	126	-95	-325	126	-95	-325	126
3227	475	-581	320	475	-581	320	475	-581	320
3228	292	591	-578	292	591	-578	292	591	-578
3229	-73	-251	197	-73	-251	197	-73	-251	197
3230	276	646	-558	276	646	-558	276	646	-558
3231	596	-377	332	596	-377	332	596	-377	332
3232	295	696	-755	295	696	-755	295	696	-755
3233	497	-574	366	497	-574	366	497	-574	366
3234	-521	-313	-461	-521	-313	-461	-521	-313	-461
3235	-542	-493	-544	-542	-493	-544	-542	-493	-544
3236	-43	-485	264	-43	-485	264	-43	-485	264
3237	688	-492	263	688	-492	263	688	-492	263
3238	527	-545	474	527	-545	474	527	-545	474
3239	-110	-460	28	-110	-460	28	-110	-460	28
3240	534	-402	279	534	-402	279	534	-402	279
3241	165	733	-671	165	733	-671	165	733	-671
3242	-96	-290	134	-96	-290	134	-96	-290	134
3243	477	-363	321	477	-363	321	477	-363	321
3244	553	-382	507	553	-382	507	553	-382	507
3245	-593	-463	-360	-593	-463	-360	-593	-463	-360
3246	563	-404	284	563	-404	284	563	-404	284
3247	590	-627	263	590	-627	263	590	-627	263
3248	-188	-295	132	-188	-295	132	-188	-295	132
3249	443	-402	476	443	-402	476	443	-402	476
3250	-550	-487	-554	-550	-487	-554	-550	-487	-554
3251	-110	-463	112	-110	-463	112	-110	-463	112
3252	262	518	-664	262	518	-664	262	518	-664
3253	269	719	-633	269	719	-633	269	719	-633
3254	-119	-209	201	-119	-209	201	-119	-209	201
3255	666	-609	325	666	-609	325	666	-609	325
3256	242	679	-586	242	679	-586	242	679	-586
3257	-779	-391	-409	-779	-391	-409	-779	-391	-409
3258	317	555	-791	317	555	-791	317	555	-791
3259	-272	-269	53	-272	-269	53	-272	-269	53
3260	-589	-410	-318	-589	-410	-318	-589	-410	-318
3261	-741	-340	-531	-741	-340	-531	-741	-340	-531
3262	-516	-333	-323	-516	-333	-323	-516	-333	-323
3263	572	-606	403	572	-606	403	572	-606	403
3264	-559	-541	-340	-559	-541	-340	-559	-541	-340
3265	-191	-464	223	-191	-464	223	-191	-464	223
3266	-241	-341	4	-241	-341	4	-241	-341	4
3267	499	-427	245	499	-427	245	499	-427	245
3268	236	790	-752	236	790	-752	236	790	-752
3269	265	567	-637	265	567	-637	265	567	-637
3270	-260	-256	154	-260	-256	154	-260	-256	154
3271	434	-500	302	434	-500	302	434	-500	302
3272	-753	-545	-444	-753	-545	-444	-753	-545	-444
3273	-649	-366	-285	-649	-366	-285	-649	-366	-285
3274	535	-518	450	535	-518	450	535	-518	450
3275	329	742	-741	329	742	-741	329	742	-741
3276	-34	-405	125	-34	-405	125	-34	-405	125
3277	-767	-453	-535	-767	-453	-535	-767	-453	-535
3278	525	-555	408	525	-555	408	525	-555	408
3279	-219	-377	267	-219	-377	267	-219	-377	267
3280	264	741	-801	264	741	-801	264	741	-801
3281	614	-612	381	614	-612	381	614	-612	381
3282	560	-507	499	560	-507	499	560	-507	499
3283	-657	-543	-409	-657	-543	-409	-657	-543	-409
3284	-606	-412	-460	-606	-412	-460	-606	-412	-460
3285	-662	-358	-334	-662	-358	-334	-662	-358	-334
3286	350	520	-677	350	520	-677	350	520	-677
3287	-560	-562	-324	-560	-562	-324	-560	-562	-324
3288	-646	-461	-437	-646	-461	-437	-646	-461	-437
3289	-214	-209	237	-214	-209	237	-214	-209	237
3290	-680	-350	-288	-680	-350	-288	-680	-350	-288
3291	542	-521	244	542	-521	244	542	-521	244
3292	-682	-537	-340	-682	-537	-340	-682	-537	-340
3293	-529	-506	-429	-529	-506	-429	-529	-506	-429
3294	171	691	-772	171	691	-772	171	691	-772
3295	192	771	-693	192	771	-693	192	771	-693
3296	237	523	-578	237	523	-578	237	523	-578
3297	-780	-576	-338	-780	-576	-338	-780	-576	-338
3298	677	-595	344	677	-595	344	677	-595	344
3299	-214	-216	83	-214	-216	83	-214	-216	83
3300	699	-558	485	699	-558	485	699	-558	485
3301	645	-403	263	645	-403	263	645	-403	263
3302	255	560	-750	255	560	-750	255	560	-750
3303	-596	-529	-472	-596	-529	-472	-596	-529	-472
3304	-723	-436	-561	-723	-436	-561	-723	-436	-561
3305	-703	-431	-524	-703	-431	-524	-703	-431	-524
3306	-562	-551	-341	-562	-551	-341	-562	-551	-341
3307	152	721	-755	152	721	-755	152	721	-755
3308	431	-637	358	431	-637	358	431	-637	358
3309	-293	-315	207	-293	-315	207	-293	-315	207
3310	-143	-299	9	-143	-299	9	-143	-299	9
3311	-752	-567	-476	-752	-567	-476	-752	-567	-476
3312	460	-479	302	460	-479	302	460	-479	302
3313	-723	-388	-454	-723	-388	-454	-723	-388	-454
3314	-75	-229	17	-75	-229	17	-75	-229	17
3315	233	610	-602	233	610	-602	233	610	-602
3316	-301	-413	252	-301	-413	252	-301	-413	252
3317	322	547	-712	322	547	-712	322	547	-712
3318	128	720	-710	128	720	-710	128	720	-710
3319	350	685	-652	350	685	-652	350	685	-652
3320	-223	-223	40	-223	-223	40	-223	-223	40
3321	-214	-445	243	-214	-445	243	-214	-445	243
3322	-614	-515	-541	-614	-515	-541	-614	-515	-541
3323	-660	-316	-291	-660	-316	-291	-660	-316	-291
3324	515	-520	328	515	-520	328	515	-520	328
3325	-563	-548	-467	-563	-548	-467	-563	-548	-467
3326	306	576	-739	306	576	-739	306	576	-739
3327	-784	-386	-467	-784	-386	-467	-784	-386	-467
3328	-569	-511	-491	-569	-511	-491	-569	-511	-491
3329	-573	-467	-334	-573	-467	-334	-573	-467	-334
3330	-632	-354	-488	-632	-354	-488	-632	-354	-488
3331	380	771	-757	380	771	-757	380	771	-757
3332	-205	-462	182	-205	-462	182	-205	-462	182
3333	231	781	-642	231	781	-642	231	781	-642
3334	478	-575	322	478	-575	322	478	-575	322
3335	-612	-401	-319	-612	-401	-319	-612	-401	-319
3336	111	698	-669	111	698	-669	111	698	-669
3337	659	-381	344	659	-381	344	659	-381	344
3338	687	-540	384	687	-540	384	687	-540	384
3339	-575	-330	-541	-575	-330	-541	-575	-330	-541
3340	484	-502	482	484	-502	482	484	-502	482
3341	-791	-523	-392	-791	-523	-392	-791	-523	-392
3342	-72	-368	41	-72	-368	41	-72	-368	41
3343	-651	-330	-322	-651	-330	-322	-651	-330	-322
3344	248	529	-643	248	529	-643	248	529	-643
3345	-761	-516	-551	-761	-516	-551	-761	-516	-551
3346	-208	-223	94	-208	-223	94	-208	-223	94
3347	-240	-297	250	-240	-297	250	-240	-297	250
3348	179	572	-601	179	572	-601	179	572	-601
3349	217	745	-775	217	745	-775	217	745	-775
3350	-618	-402	-500	-618	-402	-500	-618	-402	-500
3351	-573	-311	-328	-573	-311	-328	-573	-311	-328
3352	506	-472	465	506	-472	465	506	-472	465
3353	119	651	-610	119	651	-610	119	651	-610
3354	322	557	-806	322	557	-806	322	557	-806
3355	-765	-387	-371	-765	-387	-371	-765	-387	-371
3356	267	730	-768	267	730	-768	267	730	-768
3357	517	-606	443	517	-606	443	517	-606	443
3358	-289	-433	159	-289	-433	159	-289	-433	159
3359	444	-589	520	444	-589	520	444	-589	520
3360	-69	-356	71	-69	-356	71	-69	-356	71
3361	-201	-402	18	-201	-402	18	-201	-402	18
3362	582	-606	461	582	-606	461	582	-606	461
3363	-95	-275	101	-95	-275	101	-95	-275	101
3364	155	650	-786	155	650	-786	155	650	-786
3365	262	690	-748	262	690	-748	262	690	-748
3366	-683	-494	-285	-683	-494	-285	-683	-494	-285
3367	-186	-388	225	-186	-388	225	-186	-388	225
3368	192	707	-648	192	707	-648	192	707	-648
3369	-281	-322	243	-281	-322	243	-281	-322	243
3370	-777	-384	-304	-777	-384	-304	-777	-384	-304
3371	606	-486	276	606	-486	276	606	-486	276
3372	-792	-569	-297	-792	-569	-297	-792	-569	-297
3373	347	690	-757	347	690	-757	347	690	-757
3374	-781	-427	-537	-781	-427	-537	-781	-427	-537
3375	-110	-271	205	-110	-271	205	-110	-271	205
3376	-143	-406	155	-143	-406	155	-143	-406	155
3377	-573	-394	-324	-573	-394	-324	-573	-394	-324
3378	-756	-463	-449	-756	-463	-449	-756	-463	-449
3379	645	-445	311	645	-445	311	645	-445	311
3380	-220	-304	196	-220	-304	196	-220	-304	196
3381	209	688	-655	209	688	-655	209	688	-655
3382	579	-438	314	579	-438	314	579	-438	314
3383	618	-538	397	618	-538	397	618	-538	397
3384	-192	-476	-4	-192	-476	-4	-192	-476	-4
3385	-82	-463	255	-82	-463	255	-82	-463	255
3386	-47	-340	-3	-47	-340	-3	-47	-340	-3
3387	-120	-394	104	-120	-394	104	-120	-394	104
3388	-247	-229	81	-247	-229	81	-247	-229	81
3389	-298	-256	163	-298	-256	163	-298	-256	163
3390	-207	-391	243	-207	-391	243	-207	-391	243
3391	-600	-353	-518	-600	-353	-518	-600	-353	-518
3392	-540	-450	-380	-540	-450	-380	-540	-450	-380
3393	168	699	-801	168	699	-801	168	699	-801
3394	308	750	-730	308	750	-730	308	750	-730
3395	-601	-529	-490	-601	-529	-490	-601	-529	-490
3396	664	-628	316	664	-628	316	664	-628	316
3397	-267	-396	239	-267	-396	239	-267	-396	239
3398	564	-372	341	564	-372	341	564	-372	341
3399	652	-500	433	652	-500	433	652	-500	433
3400	462	-603	498	462	-603	498	462	-603	498
3401	380	738	-809	380	738	-809	380	738	-809
3402	366	568	-555	366	568	-555	366	568	-555
3403	-253	-319	121	-253	-319	121	-253	-319	121
3404	-780	-566	-391	-780	-566	-391	-780	-566	-391
3405	325	609	-690	325	609	-690	325	609	-690
3406	294	769	-567	294	769	-567	294	769	-567
3407	-785	-325	-297	-785	-325	-297	-785	-325	-297
3408	-57	-217	51	-57	-217	51	-57	-217	51
3409	286	564	-619	286	564	-619	286	564	-619
3410	142	622	-559	142	622	-559	142	622	-559
3411	580	-523	328	580	-523	328	580	-523	328
3412	249	686	-791	249	686	-791	249	686	-791
3413	-124	-487	62	-124	-487	62	-124	-487	62
3414	250	526	-635	250	526	-635	250	526	-635
3415	127	678	-669	127	678	-669	127	678	-669
3416	-549	-354	-321	-549	-354	-321	-549	-354	-321
3417	479	-569	450	479	-569	450	479	-569	450
3418	334	546	-665	334	546	-665	334	546	-665
3419	-681	-315	-472	-681	-315	-472	-681	-315	-472
3420	623	-556	324	623	-556	324	623	-556	324
3421	-122	-239	116	-122	-239	116	-122	-239	116
3422	-90	-443	40	-90	-443	40	-90	-443	40
3423	378	597	-630	378	597	-630	378	597	-630
3424	-530	-505	-442	-530	-505	-442	-530	-505	-442
3425	159	758	-757	159	758	-757	159	758	-757
3426	121	733	-620	121	733	-620	121	733	-620
3427	363	528	-807	363	528	-807	363	528	-807
3428	-781	-576	-520	-781	-576	-520	-781	-576	-520
3429	-104	-415	179	-104	-415	179	-104	-415	179
3430	224	524	-649	224	524	-649	224	524	-649
3431	341	747	-737	341	747	-737	341	747	-737
3432	-730	-317	-363	-730	-317	-363	-730	-317	-363
3433	682	-627	374	682	-627	374	682	-627	374
3434	608	-492	396	608	-492	396	608	-492	396
3435	630	-374	308	630	-374	308	630	-374	308
3436	-710	-340	-428	-710	-340	-428	-710	-340	-428
3437	-786	-579	-296	-786	-579	-296	-786	-579	-296
3438	-735	-381	-483	-735	-381	-483	-735	-381	-483
3439	-247	-440	253	-247	-440	253	-247	-440	253
3440	136	582	-688	136	582	-688	136	582	-688
3441	-612	-353	-355	-612	-353	-355	-612	-353	-355
3442	-683	-443	-358	-683	-443	-358	-683	-443	-358
3443	-567	-324	-294	-567	-324	-294	-567	-324	-294
3444	-62	-232	-6	-62	-232	-6	-62	-232	-6
3445	379	669	-612	379	669	-612	379	669	-612
3446	452	-386	425	452	-386	425	452	-386	425
3447	-219	-311	226	-219	-311	226	-219	-311	226
3448	612	-537	507	612	-537	507	612	-537	507
3449	192	620	-590	192	620	-590	192	620	-590
3450	-562	-405	-396	-562	-405	-396	-562	-405	-396
3451	-293	-472	-4	-293	-472	-4	-293	-472	-4
3452	-561	-485	-494	-561	-485	-494	-561	-485	-494
3453	-255	-312	150	-255	-312	150	-255	-312	150
3454	246	569	-581	246	569	-581	246	569	-581
3455	-81	-376	233	-81	-376	233	-81	-376	233
3456	-522	-536	-549	-522	-536	-549	-522	-536	-549
